Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,RaceName
0 days 01:55:06.568000,RUS,63,0 days 00:01:24.584000,41.0,2.0,,0 days 01:55:03.855000,0 days 00:00:23.649000,0 days 00:00:32.821000,0 days 00:00:28.114000,0 days 01:54:05.647000,0 days 01:54:38.468000,0 days 01:55:06.582000,270.0,276.0,,,False,MEDIUM,21.0,True,Mercedes,0 days 01:53:41.984000,,1,5.0,,,False,False,2025,Spanish Grand Prix
0 days 02:14:14.682000,RUS,63,0 days 00:01:42.124000,55.0,3.0,,0 days 02:14:12.059000,0 days 00:00:23.498000,0 days 00:00:44.438000,0 days 00:00:34.188000,0 days 02:12:56.070000,0 days 02:13:40.508000,0 days 02:14:14.696000,262.0,211.0,,313.0,False,SOFT,14.0,True,Mercedes,0 days 02:12:32.558000,,124,5.0,,,False,False,2025,Spanish Grand Prix
0 days 01:28:56.635000,PIA,81,0 days 00:01:25.235000,22.0,1.0,,0 days 01:28:53.993000,0 days 00:00:24.005000,0 days 00:00:32.982000,0 days 00:00:28.248000,0 days 01:27:55.424000,0 days 01:28:28.406000,0 days 01:28:56.654000,265.0,275.0,,,False,SOFT,22.0,True,McLaren,0 days 01:27:31.400000,,1,1.0,,,False,False,2025,Spanish Grand Prix
0 days 02:05:15.979000,PIA,81,0 days 00:01:23.190000,49.0,2.0,,0 days 02:05:13.232000,0 days 00:00:23.405000,0 days 00:00:32.173000,0 days 00:00:27.612000,0 days 02:04:16.213000,0 days 02:04:48.386000,0 days 02:05:15.998000,272.0,283.0,,315.0,False,MEDIUM,27.0,True,McLaren,0 days 02:03:52.789000,,1,1.0,,,False,False,2025,Spanish Grand Prix
0 days 02:13:38.102000,PIA,81,0 days 00:01:31.156000,55.0,3.0,,0 days 02:13:35.412000,0 days 00:00:23.051000,0 days 00:00:34.302000,0 days 00:00:33.803000,0 days 02:12:30.016000,0 days 02:13:04.318000,0 days 02:13:38.121000,269.0,90.0,,313.0,False,SOFT,9.0,False,McLaren,0 days 02:12:06.946000,,124,1.0,,,False,False,2025,Spanish Grand Prix
0 days 01:10:26.318000,BEA,87,0 days 00:01:26.186000,8.0,1.0,,0 days 01:10:23.615000,0 days 00:00:24.367000,0 days 00:00:33.495000,0 days 00:00:28.324000,0 days 01:09:24.510000,0 days 01:09:58.005000,0 days 01:10:26.329000,267.0,275.0,,309.0,False,SOFT,8.0,True,Haas F1 Team,0 days 01:09:00.132000,,1,16.0,,,False,False,2025,Spanish Grand Prix
0 days 01:47:43.532000,BEA,87,0 days 00:01:27.065000,35.0,2.0,,0 days 01:47:41.016000,0 days 00:00:25.166000,0 days 00:00:33.646000,0 days 00:00:28.253000,0 days 01:46:41.644000,0 days 01:47:15.290000,0 days 01:47:43.543000,257.0,276.0,,,False,MEDIUM,27.0,True,Haas F1 Team,0 days 01:46:16.467000,,1,12.0,,,False,False,2025,Spanish Grand Prix
0 days 02:13:59.319000,BEA,87,0 days 00:01:38.755000,54.0,3.0,,0 days 02:13:56.541000,0 days 00:00:23.781000,0 days 00:00:42.989000,0 days 00:00:31.985000,0 days 02:12:44.356000,0 days 02:13:27.345000,0 days 02:13:59.330000,269.0,224.0,,309.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 02:12:20.564000,,124,12.0,,,False,False,2025,Spanish Grand Prix
0 days 01:13:40.065000,VER,1,0 days 00:01:33.110000,12.0,1.0,,0 days 01:13:18.038000,0 days 00:00:21.612000,0 days 00:00:24.387000,0 days 00:00:47.111000,0 days 01:12:28.607000,0 days 01:12:52.994000,0 days 01:13:40.105000,,280.0,,308.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:12:06.955000,,1,9.0,,,False,False,2025,Canadian Grand Prix
0 days 01:45:37.262000,VER,1,0 days 00:01:31.919000,37.0,2.0,,0 days 01:45:15.788000,0 days 00:00:21.298000,0 days 00:00:24.125000,0 days 00:00:46.496000,0 days 01:44:26.681000,0 days 01:44:50.806000,0 days 01:45:37.302000,243.0,282.0,,309.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:44:05.343000,,1,6.0,,,False,False,2025,Canadian Grand Prix
0 days 02:23:37.076000,VER,1,0 days 00:01:43.478000,67.0,3.0,,0 days 02:23:20.428000,0 days 00:00:20.816000,0 days 00:00:31.604000,0 days 00:00:51.058000,0 days 02:22:14.454000,0 days 02:22:46.058000,0 days 02:23:37.116000,260.0,195.0,,154.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:21:53.598000,,124,2.0,,,False,False,2025,Canadian Grand Prix
0 days 02:25:42.352000,VER,1,0 days 00:02:05.276000,68.0,4.0,0 days 02:23:38.616000,0 days 02:25:24.736000,0 days 00:00:29.937000,0 days 00:00:32.750000,0 days 00:01:02.589000,0 days 02:24:07.053000,0 days 02:24:39.803000,0 days 02:25:42.392000,250.0,187.0,,99.0,False,HARD,31.0,False,Red Bull Racing,0 days 02:23:37.076000,,4,2.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:46.097000,VER,1,0 days 00:02:03.745000,69.0,5.0,0 days 02:25:43.895000,0 days 02:27:29.424000,0 days 00:00:34.370000,0 days 00:00:35.780000,0 days 00:00:53.595000,0 days 02:26:16.762000,0 days 02:26:52.542000,0 days 02:27:46.137000,129.0,238.0,,165.0,False,HARD,32.0,False,Red Bull Racing,0 days 02:25:42.352000,,4,2.0,,,False,False,2025,Canadian Grand Prix
0 days 02:07:12.143000,GAS,10,0 days 00:01:33.243000,53.0,1.0,,0 days 02:06:49.789000,0 days 00:00:21.546000,0 days 00:00:24.363000,0 days 00:00:47.334000,0 days 02:06:00.468000,0 days 02:06:24.831000,0 days 02:07:12.165000,252.0,277.0,,304.0,False,HARD,53.0,True,Alpine,0 days 02:05:38.900000,,1,17.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:19.385000,GAS,10,0 days 00:01:56.515000,66.0,2.0,,0 days 02:24:02.772000,0 days 00:00:34.095000,0 days 00:00:29.958000,0 days 00:00:52.462000,0 days 02:22:56.987000,0 days 02:23:26.945000,0 days 02:24:19.407000,156.0,195.0,,207.0,False,MEDIUM,13.0,True,Alpine,0 days 02:22:22.870000,,24,16.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:14.812000,GAS,10,0 days 00:01:55.427000,67.0,3.0,0 days 02:24:20.976000,0 days 02:25:58.223000,0 days 00:00:30.992000,0 days 00:00:34.660000,0 days 00:00:49.775000,0 days 02:24:50.399000,0 days 02:25:25.059000,0 days 02:26:14.834000,196.0,144.0,,238.0,False,MEDIUM,14.0,False,Alpine,0 days 02:24:19.385000,,4,15.0,,,False,False,2025,Canadian Grand Prix
0 days 02:28:01.542000,GAS,10,0 days 00:01:46.730000,68.0,4.0,0 days 02:26:16.438000,0 days 02:27:44.940000,0 days 00:00:31.549000,0 days 00:00:26.773000,0 days 00:00:48.408000,0 days 02:26:46.383000,0 days 02:27:13.156000,0 days 02:28:01.564000,211.0,264.0,,195.0,False,MEDIUM,15.0,False,Alpine,0 days 02:26:14.812000,,4,15.0,,,False,False,2025,Canadian Grand Prix
0 days 01:16:15.236000,ANT,12,0 days 00:01:33.110000,14.0,1.0,,0 days 01:15:53.561000,0 days 00:00:21.829000,0 days 00:00:24.604000,0 days 00:00:46.677000,0 days 01:15:03.999000,0 days 01:15:28.603000,0 days 01:16:15.280000,245.0,278.0,,304.0,False,MEDIUM,20.0,False,Mercedes,0 days 01:14:42.126000,,1,9.0,,,False,False,2025,Canadian Grand Prix
0 days 01:46:53.449000,ANT,12,0 days 00:01:31.064000,38.0,2.0,,0 days 01:46:31.523000,0 days 00:00:21.113000,0 days 00:00:23.857000,0 days 00:00:46.094000,0 days 01:45:43.542000,0 days 01:46:07.399000,0 days 01:46:53.493000,248.0,283.0,,311.0,False,HARD,25.0,False,Mercedes,0 days 01:45:22.385000,,1,5.0,,,False,False,2025,Canadian Grand Prix
0 days 02:23:40.186000,ANT,12,0 days 00:01:44.172000,67.0,3.0,,0 days 02:23:23.475000,0 days 00:00:20.882000,0 days 00:00:31.781000,0 days 00:00:51.509000,0 days 02:22:16.940000,0 days 02:22:48.721000,0 days 02:23:40.230000,254.0,184.0,,182.0,False,HARD,29.0,True,Mercedes,0 days 02:21:56.014000,,124,3.0,,,False,False,2025,Canadian Grand Prix
0 days 02:25:43.489000,ANT,12,0 days 00:02:03.303000,68.0,4.0,0 days 02:23:41.725000,0 days 02:25:26.109000,0 days 00:00:30.541000,0 days 00:00:32.085000,0 days 00:01:00.677000,0 days 02:24:10.771000,0 days 02:24:42.856000,0 days 02:25:43.533000,227.0,212.0,,106.0,False,HARD,30.0,False,Mercedes,0 days 02:23:40.186000,,4,3.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:47.195000,ANT,12,0 days 00:02:03.706000,69.0,5.0,0 days 02:25:45.036000,0 days 02:27:30.534000,0 days 00:00:33.894000,0 days 00:00:35.999000,0 days 00:00:53.813000,0 days 02:26:17.427000,0 days 02:26:53.426000,0 days 02:27:47.239000,151.0,204.0,,165.0,False,HARD,31.0,False,Mercedes,0 days 02:25:43.489000,,4,3.0,,,False,False,2025,Canadian Grand Prix
0 days 01:17:46.922000,ALO,14,0 days 00:01:35.382000,15.0,1.0,,0 days 01:17:24.467000,0 days 00:00:22.250000,0 days 00:00:25.506000,0 days 00:00:47.626000,0 days 01:16:33.821000,0 days 01:16:59.327000,0 days 01:17:46.953000,,281.0,,323.0,False,MEDIUM,19.0,False,Aston Martin,0 days 01:16:11.540000,,1,17.0,,,False,False,2025,Canadian Grand Prix
0 days 02:02:53.012000,ALO,14,0 days 00:01:32.749000,50.0,2.0,,0 days 02:02:31.159000,0 days 00:00:21.414000,0 days 00:00:24.305000,0 days 00:00:47.030000,0 days 02:01:41.708000,0 days 02:02:06.013000,0 days 02:02:53.043000,,282.0,,307.0,False,HARD,36.0,False,Aston Martin,0 days 02:01:20.263000,,1,12.0,,,False,False,2025,Canadian Grand Prix
0 days 02:23:26.776000,ALO,14,0 days 00:01:39.524000,66.0,3.0,,0 days 02:23:10.069000,0 days 00:00:21.007000,0 days 00:00:28.690000,0 days 00:00:49.827000,0 days 02:22:08.290000,0 days 02:22:36.980000,0 days 02:23:26.807000,250.0,156.0,,277.0,False,HARD,17.0,False,Aston Martin,0 days 02:21:47.252000,,124,8.0,,,False,False,2025,Canadian Grand Prix
0 days 02:25:20.524000,ALO,14,0 days 00:01:53.748000,67.0,4.0,0 days 02:23:28.382000,0 days 02:25:03.867000,0 days 00:00:29.313000,0 days 00:00:34.222000,0 days 00:00:50.213000,0 days 02:23:56.120000,0 days 02:24:30.342000,0 days 02:25:20.555000,182.0,172.0,,155.0,False,HARD,18.0,False,Aston Martin,0 days 02:23:26.776000,,4,7.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:59.846000,ALO,14,0 days 00:01:39.322000,68.0,5.0,0 days 02:25:22.095000,0 days 02:26:43.158000,0 days 00:00:29.532000,0 days 00:00:25.763000,0 days 00:00:44.027000,0 days 02:25:50.087000,0 days 02:26:15.850000,0 days 02:26:59.877000,243.0,280.0,,305.0,False,HARD,19.0,False,Aston Martin,0 days 02:25:20.524000,,4,7.0,,,False,False,2025,Canadian Grand Prix
0 days 02:28:36.416000,ALO,14,0 days 00:01:36.570000,69.0,6.0,0 days 02:27:01.471000,0 days 02:28:19.831000,0 days 00:00:29.329000,0 days 00:00:24.739000,0 days 00:00:42.502000,0 days 02:27:29.206000,0 days 02:27:53.945000,0 days 02:28:36.447000,246.0,282.0,,306.0,False,HARD,20.0,False,Aston Martin,0 days 02:26:59.846000,,4,7.0,,,False,False,2025,Canadian Grand Prix
0 days 01:34:12.417000,LEC,16,0 days 00:01:31.967000,28.0,1.0,,0 days 01:33:50.589000,0 days 00:00:21.431000,0 days 00:00:24.252000,0 days 00:00:46.284000,0 days 01:33:01.938000,0 days 01:33:26.190000,0 days 01:34:12.474000,250.0,283.0,,311.0,False,HARD,28.0,True,Ferrari,0 days 01:32:40.450000,,1,6.0,,,False,False,2025,Canadian Grand Prix
0 days 02:05:56.533000,LEC,16,0 days 00:01:31.576000,53.0,2.0,,0 days 02:05:34.226000,0 days 00:00:21.045000,0 days 00:00:23.889000,0 days 00:00:46.642000,0 days 02:04:46.059000,0 days 02:05:09.948000,0 days 02:05:56.590000,,287.0,,314.0,False,HARD,25.0,True,Ferrari,0 days 02:04:24.957000,,1,6.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:07.263000,LEC,16,0 days 00:01:52.504000,67.0,3.0,,0 days 02:23:50.538000,0 days 00:00:27.808000,0 days 00:00:33.456000,0 days 00:00:51.240000,0 days 02:22:42.624000,0 days 02:23:16.080000,0 days 02:24:07.320000,163.0,194.0,,224.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:22:14.759000,,24,5.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:02.201000,LEC,16,0 days 00:01:54.938000,68.0,4.0,0 days 02:24:08.835000,0 days 02:25:45.567000,0 days 00:00:30.569000,0 days 00:00:33.440000,0 days 00:00:50.929000,0 days 02:24:37.889000,0 days 02:25:11.329000,0 days 02:26:02.258000,169.0,169.0,,212.0,False,MEDIUM,15.0,False,Ferrari,0 days 02:24:07.263000,,4,5.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:53.001000,LEC,16,0 days 00:01:50.800000,69.0,5.0,0 days 02:26:03.817000,0 days 02:27:36.331000,0 days 00:00:28.003000,0 days 00:00:29.232000,0 days 00:00:53.565000,0 days 02:26:30.261000,0 days 02:26:59.493000,0 days 02:27:53.058000,207.0,190.0,,195.0,False,MEDIUM,16.0,False,Ferrari,0 days 02:26:02.201000,,4,5.0,,,False,False,2025,Canadian Grand Prix
0 days 01:29:44.149000,STR,18,0 days 00:01:33.814000,24.0,1.0,,0 days 01:29:22.003000,0 days 00:00:21.834000,0 days 00:00:24.744000,0 days 00:00:47.236000,0 days 01:28:32.209000,0 days 01:28:56.953000,0 days 01:29:44.189000,249.0,281.0,,308.0,False,HARD,25.0,False,Aston Martin,0 days 01:28:10.335000,,1,19.0,,,False,False,2025,Canadian Grand Prix
0 days 02:04:48.684000,STR,18,0 days 00:01:43.588000,51.0,2.0,,0 days 02:04:15.569000,0 days 00:00:21.649000,0 days 00:00:24.070000,0 days 00:00:57.869000,0 days 02:03:26.785000,0 days 02:03:50.855000,0 days 02:04:48.724000,,285.0,,333.0,False,HARD,28.0,False,Aston Martin,0 days 02:03:05.096000,,1,19.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:28.343000,STR,18,0 days 00:02:03.386000,66.0,3.0,,0 days 02:24:06.116000,0 days 00:00:36.315000,0 days 00:00:30.379000,0 days 00:00:56.692000,0 days 02:23:01.312000,0 days 02:23:31.691000,0 days 02:24:28.383000,154.0,251.0,,195.0,False,MEDIUM,15.0,False,Aston Martin,0 days 02:22:24.957000,,24,18.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:24.277000,STR,18,0 days 00:01:55.934000,67.0,4.0,0 days 02:24:29.937000,0 days 02:26:07.598000,0 days 00:00:32.424000,0 days 00:00:32.160000,0 days 00:00:51.350000,0 days 02:25:00.807000,0 days 02:25:32.967000,0 days 02:26:24.317000,189.0,142.0,,209.0,False,SOFT,1.0,True,Aston Martin,0 days 02:24:28.343000,,4,17.0,,,False,False,2025,Canadian Grand Prix
0 days 02:28:06.088000,STR,18,0 days 00:01:41.811000,68.0,5.0,0 days 02:26:25.908000,0 days 02:27:49.487000,0 days 00:00:32.126000,0 days 00:00:25.509000,0 days 00:00:44.176000,0 days 02:26:56.443000,0 days 02:27:21.952000,0 days 02:28:06.128000,244.0,266.0,,278.0,False,SOFT,2.0,False,Aston Martin,0 days 02:26:24.277000,,4,17.0,,,False,False,2025,Canadian Grand Prix
0 days 02:10:50.830000,TSU,22,0 days 00:01:34.420000,56.0,1.0,,0 days 02:10:27.400000,0 days 00:00:21.447000,0 days 00:00:24.282000,0 days 00:00:48.691000,0 days 02:09:37.870000,0 days 02:10:02.152000,0 days 02:10:50.843000,258.0,285.0,,308.0,False,HARD,56.0,True,Red Bull Racing,0 days 02:09:16.410000,,1,15.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:12.513000,TSU,22,0 days 00:01:53.199000,66.0,2.0,,0 days 02:23:55.772000,0 days 00:00:29.823000,0 days 00:00:32.134000,0 days 00:00:51.242000,0 days 02:22:49.150000,0 days 02:23:21.284000,0 days 02:24:12.526000,157.0,208.0,,202.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:22:19.314000,,24,13.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:09.755000,TSU,22,0 days 00:01:57.242000,67.0,3.0,0 days 02:24:14.022000,0 days 02:25:53.130000,0 days 00:00:31.721000,0 days 00:00:33.383000,0 days 00:00:52.138000,0 days 02:24:44.247000,0 days 02:25:17.630000,0 days 02:26:09.768000,176.0,175.0,,206.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 02:24:12.513000,,4,12.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:56.104000,TSU,22,0 days 00:01:46.349000,68.0,4.0,0 days 02:26:11.377000,0 days 02:27:39.424000,0 days 00:00:28.871000,0 days 00:00:26.533000,0 days 00:00:50.945000,0 days 02:26:38.639000,0 days 02:27:05.172000,0 days 02:27:56.117000,241.0,254.0,,174.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 02:26:09.755000,,4,12.0,,,False,False,2025,Canadian Grand Prix
0 days 01:28:27.372000,ALB,23,0 days 00:01:37.229000,23.0,1.0,,0 days 01:28:05.116000,0 days 00:00:23.253000,0 days 00:00:25.322000,0 days 00:00:48.654000,0 days 01:27:13.429000,0 days 01:27:38.751000,0 days 01:28:27.405000,,280.0,,309.0,False,MEDIUM,27.0,False,Williams,0 days 01:26:50.143000,,1,20.0,,,False,False,2025,Canadian Grand Prix
0 days 01:23:01.569000,HUL,27,0 days 00:01:34.418000,19.0,1.0,,0 days 01:22:39.677000,0 days 00:00:22.097000,0 days 00:00:25.013000,0 days 00:00:47.308000,0 days 01:21:49.248000,0 days 01:22:14.261000,0 days 01:23:01.569000,250.0,276.0,,305.0,False,MEDIUM,19.0,True,Kick Sauber,0 days 01:21:27.151000,,1,17.0,,,False,False,2025,Canadian Grand Prix
0 days 02:23:30.948000,HUL,27,0 days 00:01:41.808000,66.0,2.0,,0 days 02:23:14.178000,0 days 00:00:21.116000,0 days 00:00:29.189000,0 days 00:00:51.503000,0 days 02:22:10.256000,0 days 02:22:39.445000,0 days 02:23:30.948000,259.0,152.0,,223.0,False,HARD,47.0,True,Kick Sauber,0 days 02:21:49.140000,,124,9.0,,,False,False,2025,Canadian Grand Prix
0 days 02:25:23.310000,HUL,27,0 days 00:01:52.362000,67.0,3.0,0 days 02:23:32.538000,0 days 02:25:06.621000,0 days 00:00:27.936000,0 days 00:00:33.053000,0 days 00:00:51.373000,0 days 02:23:58.884000,0 days 02:24:31.937000,0 days 02:25:23.310000,234.0,155.0,,157.0,False,HARD,48.0,False,Kick Sauber,0 days 02:23:30.948000,,4,8.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:02.490000,HUL,27,0 days 00:01:39.180000,68.0,4.0,0 days 02:25:24.880000,0 days 02:26:45.690000,0 days 00:00:28.663000,0 days 00:00:26.717000,0 days 00:00:43.800000,0 days 02:25:51.973000,0 days 02:26:18.690000,0 days 02:27:02.490000,235.0,255.0,,299.0,False,HARD,49.0,False,Kick Sauber,0 days 02:25:23.310000,,4,8.0,,,False,False,2025,Canadian Grand Prix
0 days 02:28:39.345000,HUL,27,0 days 00:01:36.855000,69.0,5.0,0 days 02:27:04.096000,0 days 02:28:22.597000,0 days 00:00:27.998000,0 days 00:00:25.648000,0 days 00:00:43.209000,0 days 02:27:30.488000,0 days 02:27:56.136000,0 days 02:28:39.345000,243.0,278.0,,290.0,False,HARD,50.0,False,Kick Sauber,0 days 02:27:02.490000,,4,8.0,,,False,False,2025,Canadian Grand Prix
0 days 01:47:53.062000,LAW,30,0 days 00:01:33.990000,38.0,1.0,,0 days 01:47:31.321000,0 days 00:00:22.137000,0 days 00:00:24.823000,0 days 00:00:47.030000,0 days 01:46:41.252000,0 days 01:47:06.075000,0 days 01:47:53.105000,256.0,285.0,,314.0,False,HARD,39.0,False,Racing Bulls,0 days 01:46:19.072000,,1,20.0,,,False,False,2025,Canadian Grand Prix
0 days 02:08:45.544000,LAW,30,,54.0,2.0,,0 days 02:08:45.587000,0 days 00:00:21.604000,0 days 00:00:24.456000,,0 days 02:07:37.961000,0 days 02:08:02.399000,,254.0,259.0,,115.0,False,MEDIUM,16.0,False,Racing Bulls,0 days 02:07:16.136000,,1,19.0,,,False,False,2025,Canadian Grand Prix
0 days 02:11:56.418000,OCO,31,0 days 00:01:33.711000,57.0,1.0,,0 days 02:11:33.613000,0 days 00:00:21.425000,0 days 00:00:24.261000,0 days 00:00:48.025000,0 days 02:10:44.197000,0 days 02:11:08.458000,0 days 02:11:56.483000,,281.0,,305.0,False,HARD,57.0,True,Haas F1 Team,0 days 02:10:22.707000,,1,10.0,,,False,False,2025,Canadian Grand Prix
0 days 02:23:48.010000,OCO,31,0 days 00:01:46.256000,66.0,2.0,,0 days 02:23:31.335000,0 days 00:00:21.791000,0 days 00:00:34.010000,0 days 00:00:50.455000,0 days 02:22:23.610000,0 days 02:22:57.620000,0 days 02:23:48.075000,,199.0,,201.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 02:22:01.754000,,24,10.0,,,False,False,2025,Canadian Grand Prix
0 days 02:25:45.098000,OCO,31,0 days 00:01:57.088000,67.0,3.0,0 days 02:23:49.522000,0 days 02:25:28.401000,0 days 00:00:30.699000,0 days 00:00:32.597000,0 days 00:00:53.792000,0 days 02:24:18.774000,0 days 02:24:51.371000,0 days 02:25:45.163000,197.0,210.0,,203.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 02:23:48.010000,,4,9.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:48.339000,OCO,31,0 days 00:02:03.241000,68.0,4.0,0 days 02:25:46.630000,0 days 02:27:31.752000,0 days 00:00:33.273000,0 days 00:00:35.833000,0 days 00:00:54.135000,0 days 02:26:18.436000,0 days 02:26:54.269000,0 days 02:27:48.404000,172.0,215.0,,174.0,False,MEDIUM,11.0,False,Haas F1 Team,0 days 02:25:45.098000,,4,9.0,,,False,False,2025,Canadian Grand Prix
0 days 01:35:25.899000,NOR,4,0 days 00:01:32.211000,29.0,1.0,,0 days 01:35:04.240000,0 days 00:00:21.259000,0 days 00:00:24.112000,0 days 00:00:46.840000,0 days 01:34:14.969000,0 days 01:34:39.081000,0 days 01:35:25.921000,251.0,279.0,,300.0,False,HARD,29.0,True,McLaren,0 days 01:33:53.688000,,1,5.0,,,False,False,2025,Canadian Grand Prix
0 days 01:58:18.867000,NOR,4,0 days 00:01:31.610000,47.0,2.0,,0 days 01:57:57.048000,0 days 00:00:21.055000,0 days 00:00:23.977000,0 days 00:00:46.578000,0 days 01:57:08.334000,0 days 01:57:32.311000,0 days 01:58:18.889000,,284.0,,311.0,False,MEDIUM,18.0,True,McLaren,0 days 01:56:47.257000,,1,6.0,,,False,False,2025,Canadian Grand Prix
0 days 01:16:35.733000,COL,43,0 days 00:01:35.104000,14.0,1.0,,0 days 01:16:12.702000,0 days 00:00:21.899000,0 days 00:00:24.593000,0 days 00:00:48.612000,0 days 01:15:22.581000,0 days 01:15:47.174000,0 days 01:16:35.786000,249.0,275.0,,304.0,False,MEDIUM,19.0,False,Alpine,0 days 01:15:00.629000,,1,19.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:15.029000,COL,43,0 days 00:01:54.740000,66.0,2.0,,0 days 02:23:58.429000,0 days 00:00:32.150000,0 days 00:00:30.773000,0 days 00:00:51.817000,0 days 02:22:52.492000,0 days 02:23:23.265000,0 days 02:24:15.082000,192.0,175.0,,204.0,False,HARD,52.0,True,Alpine,0 days 02:22:20.289000,,24,14.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:11.949000,COL,43,0 days 00:01:56.920000,67.0,3.0,0 days 02:24:16.616000,0 days 02:25:55.364000,0 days 00:00:31.454000,0 days 00:00:33.513000,0 days 00:00:51.953000,0 days 02:24:46.536000,0 days 02:25:20.049000,0 days 02:26:12.002000,199.0,154.0,,164.0,False,HARD,53.0,False,Alpine,0 days 02:24:15.029000,,4,13.0,,,False,False,2025,Canadian Grand Prix
0 days 02:27:57.783000,COL,43,0 days 00:01:45.834000,68.0,4.0,0 days 02:26:13.533000,0 days 02:27:41.206000,0 days 00:00:31.154000,0 days 00:00:26.299000,0 days 00:00:48.381000,0 days 02:26:43.156000,0 days 02:27:09.455000,0 days 02:27:57.836000,239.0,262.0,,176.0,False,HARD,54.0,False,Alpine,0 days 02:26:11.949000,,4,13.0,,,False,False,2025,Canadian Grand Prix
0 days 01:17:38.763000,HAM,44,0 days 00:01:34.965000,15.0,1.0,,0 days 01:17:16.765000,0 days 00:00:21.906000,0 days 00:00:24.783000,0 days 00:00:48.276000,0 days 01:16:25.734000,0 days 01:16:50.517000,0 days 01:17:38.793000,,279.0,,309.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:16:03.798000,,1,9.0,,,False,False,2025,Canadian Grand Prix
0 days 01:56:09.353000,HAM,44,0 days 00:01:32.121000,45.0,2.0,,0 days 01:55:47.543000,0 days 00:00:21.307000,0 days 00:00:24.110000,0 days 00:00:46.704000,0 days 01:54:58.569000,0 days 01:55:22.679000,0 days 01:56:09.383000,,284.0,,311.0,False,HARD,30.0,True,Ferrari,0 days 01:54:37.232000,,1,7.0,,,False,False,2025,Canadian Grand Prix
0 days 02:24:39.166000,HAM,44,0 days 00:01:55.724000,67.0,3.0,,0 days 02:24:22.413000,0 days 00:00:37.809000,0 days 00:00:31.271000,0 days 00:00:46.644000,0 days 02:23:21.281000,0 days 02:23:52.552000,0 days 02:24:39.196000,165.0,263.0,,265.0,False,HARD,22.0,True,Ferrari,0 days 02:22:43.442000,,4,6.0,,,False,False,2025,Canadian Grand Prix
0 days 02:26:29.784000,HAM,44,0 days 00:01:50.618000,68.0,4.0,0 days 02:24:40.745000,0 days 02:26:13.122000,0 days 00:00:29.372000,0 days 00:00:30.597000,0 days 00:00:50.649000,0 days 02:25:08.568000,0 days 02:25:39.165000,0 days 02:26:29.814000,216.0,184.0,,218.0,False,HARD,23.0,False,Ferrari,0 days 02:24:39.166000,,4,6.0,,,False,False,2025,Canadian Grand Prix
